stock_code,market_id,revenue,total_net_sales_qty,mean_net_sales_qty,std_net_sales_qty,active_days,value_share,cumulative_share,abc_segment,coefficient_of_variation,xyz_segment,abc_xyz_segment
84870C,Denmark,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0265325324724555,C,0.0,X,CX
84870B,Denmark,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0265333101882812,C,0.0,X,CX
21673,Norway,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026534087904107,C,0.0,X,CX
21673,Italy,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265348656199327,C,0.0,X,CX
21673,Greece,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265356433357584,C,0.0,X,CX
21673,France,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265364210515842,C,0.0,X,CX
84029E,Belgium,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.02653719876741,C,0.0,X,CX
22109,Italy,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0265379764832356,C,0.0,X,CX
21358,Netherlands,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265387541990614,C,0.0,X,CX
37495,United Arab Emirates,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0265395319148871,C,0.0,X,CX
37495,Netherlands,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0265403096307129,C,0.0,X,CX
84509C,Belgium,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0265410873465386,C,0.0,X,CX
21458,Malta,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265418650623643,C,0.0,X,CX
84509F,Greece,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.02654264277819,C,0.0,X,CX
84509F,France,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0265434204940158,C,0.0,X,CX
84509E,Germany,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0265441982098416,C,0.0,X,CX
22592,Greece,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0265449759256673,C,0.0,X,CX
21069,Switzerland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026545753641493,C,0.0,X,CX
47593A,Germany,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265465313573188,C,0.0,X,CX
47593A,EIRE,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265473090731445,C,0.0,X,CX
21067,Spain,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265480867889702,C,0.0,X,CX
85093,Netherlands,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026548864504796,C,0.0,X,CX
85093,Belgium,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265496422206217,C,0.0,X,CX
85097B,EIRE,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0265504199364475,C,0.0,X,CX
23061,Greece,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265511976522732,C,0.0,X,CX
20701,Norway,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.026551975368099,C,0.0,X,CX
20700,Norway,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0265527530839247,C,0.0,X,CX
20700,France,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0265535307997504,C,0.0,X,CX
21458,United Arab Emirates,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265543085155762,C,0.0,X,CX
22202,Singapore,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.026555086231402,C,0.0,X,CX
22202,Hong Kong,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0265558639472276,C,0.0,X,CX
22204,Belgium,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0265566416630534,C,0.0,X,CX
22203,Singapore,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0265574193788791,C,0.0,X,CX
22954,Netherlands,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265581970947049,C,0.0,X,CX
18094C,Bahrain,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265589748105306,C,0.0,X,CX
21877,Finland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265597525263563,C,0.0,X,CX
22567,Cyprus,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026560530242182,C,0.0,X,CX
22562,Austria,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265613079580078,C,0.0,X,CX
22564,Austria,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265620856738336,C,0.0,X,CX
22562,Spain,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265628633896593,C,0.0,X,CX
22562,Norway,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026563641105485,C,0.0,X,CX
84569C,Italy,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265644188213108,C,0.0,X,CX
84569B,Unspecified,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265651965371365,C,0.0,X,CX
84754,France,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265659742529623,C,0.0,X,CX
84754,EIRE,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026566751968788,C,0.0,X,CX
84754,Austria,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265675296846137,C,0.0,X,CX
84569B,United Arab Emirates,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265683074004395,C,0.0,X,CX
84569B,Netherlands,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265690851162652,C,0.0,X,CX
84569B,Finland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026569862832091,C,0.0,X,CX
84569B,Belgium,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265706405479167,C,0.0,X,CX
21068,Switzerland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265714182637424,C,0.0,X,CX
21068,Norway,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265721959795682,C,0.0,X,CX
21068,Italy,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026572973695394,C,0.0,X,CX
21067,Sweden,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265737514112196,C,0.0,X,CX
90128C,Japan,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265745291270454,C,0.0,X,CX
23330,Norway,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265753068428711,C,0.0,X,CX
23328,Finland,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0265760845586969,C,0.0,X,CX
20932,Channel Islands,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0265768622745226,C,0.0,X,CX
90128B,Japan,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265776399903483,C,0.0,X,CX
21927,Germany,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026578417706174,C,0.0,X,CX
22113,Channel Islands,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0265791954219998,C,0.0,X,CX
20654,Germany,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265799731378256,C,0.0,X,CX
20654,Cyprus,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265807508536513,C,0.0,X,CX
20653,Thailand,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026581528569477,C,0.0,X,CX
20653,Germany,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265823062853028,C,0.0,X,CX
20653,Cyprus,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265830840011285,C,0.0,X,CX
20652,Spain,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265838617169543,C,0.0,X,CX
20652,Portugal,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.02658463943278,C,0.0,X,CX
20652,Norway,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265854171486057,C,0.0,X,CX
21926,Germany,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265861948644315,C,0.0,X,CX
84509G,Portugal,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0265869725802572,C,0.0,X,CX
84509G,Malta,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.026587750296083,C,0.0,X,CX
40046A,France,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265885280119087,C,0.0,X,CX
40046A,EIRE,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265893057277344,C,0.0,X,CX
22585,Sweden,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265900834435602,C,0.0,X,CX
22585,RSA,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026590861159386,C,0.0,X,CX
22585,Norway,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265916388752117,C,0.0,X,CX
22585,Israel,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265924165910374,C,0.0,X,CX
20969,Belgium,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0265931943068631,C,0.0,X,CX
20967,Sweden,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0265939720226889,C,0.0,X,CX
20967,Netherlands,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0265947497385146,C,0.0,X,CX
20967,Germany,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0265955274543404,C,0.0,X,CX
21927,Spain,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026596305170166,C,0.0,X,CX
90128A,Japan,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265970828859918,C,0.0,X,CX
23502,Norway,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265978606018176,C,0.0,X,CX
23333,Norway,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265986383176433,C,0.0,X,CX
23504,Italy,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026599416033469,C,0.0,X,CX
21877,Thailand,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266001937492948,C,0.0,X,CX
21877,Norway,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266009714651205,C,0.0,X,CX
21888,Spain,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266017491809463,C,0.0,X,CX
21888,RSA,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.026602526896772,C,0.0,X,CX
21888,Italy,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266033046125977,C,0.0,X,CX
21888,Hong Kong,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266040823284235,C,0.0,X,CX
21889,Switzerland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266048600442492,C,0.0,X,CX
21355,United Arab Emirates,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026605637760075,C,0.0,X,CX
20654,Thailand,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266064154759007,C,0.0,X,CX
20654,Spain,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266071931917264,C,0.0,X,CX
20654,Netherlands,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266079709075522,C,0.0,X,CX
20819,Switzerland,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.026608748623378,C,0.0,X,CX
22494,Brazil,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266095263392037,C,0.0,X,CX
22494,Australia,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266103040550294,C,0.0,X,CX
84569A,Italy,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266110817708551,C,0.0,X,CX
84569A,Germany,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266118594866809,C,0.0,X,CX
84569A,EIRE,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266126372025066,C,0.0,X,CX
84569A,Belgium,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266134149183324,C,0.0,X,CX
47585A,Portugal,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.026614192634158,C,0.0,X,CX
47585A,Malta,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266149703499838,C,0.0,X,CX
47585A,Hong Kong,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266157480658096,C,0.0,X,CX
21066,EIRE,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266165257816353,C,0.0,X,CX
21067,Switzerland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026617303497461,C,0.0,X,CX
22494,Italy,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266180812132868,C,0.0,X,CX
22494,Israel,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266188589291125,C,0.0,X,CX
21889,Poland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266196366449383,C,0.0,X,CX
21889,Denmark,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026620414360764,C,0.0,X,CX
21913,Netherlands,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266211920765898,C,0.0,X,CX
21913,Germany,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266219697924155,C,0.0,X,CX
21914,Unspecified,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266227475082412,C,0.0,X,CX
21914,United Arab Emirates,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026623525224067,C,0.0,X,CX
21915,Unspecified,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266243029398927,C,0.0,X,CX
21915,Finland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266250806557184,C,0.0,X,CX
21915,Austria,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266258583715442,C,0.0,X,CX
21357,France,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.02662663608737,C,0.0,X,CX
21357,EIRE,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266274138031957,C,0.0,X,CX
21356,Switzerland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266281915190214,C,0.0,X,CX
21356,Netherlands,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266289692348471,C,0.0,X,CX
21356,France,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266297469506729,C,0.0,X,CX
22585,Cyprus,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266305246664986,C,0.0,X,CX
22585,Belgium,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266313023823244,C,0.0,X,CX
84748,EIRE,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.02663208009815,C,0.0,X,CX
21421,Greece,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266328578139758,C,0.0,X,CX
22127,Sweden,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266336355298016,C,0.0,X,CX
22127,RSA,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266344132456273,C,0.0,X,CX
22127,Portugal,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026635190961453,C,0.0,X,CX
22127,France,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266359686772788,C,0.0,X,CX
21355,Singapore,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266367463931045,C,0.0,X,CX
20967,Channel Islands,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266375241089303,C,0.0,X,CX
21619,Sweden,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026638301824756,C,0.0,X,CX
21354,Switzerland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266390795405818,C,0.0,X,CX
21354,Spain,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266398572564075,C,0.0,X,CX
21644,Belgium,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266406349722332,C,0.0,X,CX
46000U,France,15.0,12,4.0,1.7320508075688772,3,7.77715825649453e-07,1.026641412688059,C,0.4330127018922193,X,CX
22128,Switzerland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266421904038847,C,0.0,X,CX
22128,RSA,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266429681197105,C,0.0,X,CX
22128,Hong Kong,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266437458355362,C,0.0,X,CX
22128,Channel Islands,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026644523551362,C,0.0,X,CX
21889,Cyprus,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266453012671877,C,0.0,X,CX
21888,United Arab Emirates,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266460789830134,C,0.0,X,CX
20943,Sweden,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266468566988391,C,0.0,X,CX
20943,Malta,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026647634414665,C,0.0,X,CX
21891,Norway,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266484121304906,C,0.0,X,CX
21891,Netherlands,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266491898463164,C,0.0,X,CX
20943,France,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026649967562142,C,0.0,X,CX
20941,Spain,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266507452779678,C,0.0,X,CX
22729,Channel Islands,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266515229937936,C,0.0,X,CX
22729,Canada,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266523007096193,C,0.0,X,CX
22728,Poland,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.026653078425445,C,0.0,X,CX
22728,Israel,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266538561412708,C,0.0,X,CX
22728,Finland,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266546338570965,C,0.0,X,CX
21125,Netherlands,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266554115729223,C,0.0,X,CX
20707,Germany,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026656189288748,C,0.0,X,CX
21912,Italy,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266569670045738,C,0.0,X,CX
21912,Cyprus,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266577447203995,C,0.0,X,CX
21914,Finland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266585224362252,C,0.0,X,CX
21914,Austria,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026659300152051,C,0.0,X,CX
84744,Germany,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266600778678767,C,0.0,X,CX
47341A,Germany,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266608555837025,C,0.0,X,CX
21355,Channel Islands,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266616332995282,C,0.0,X,CX
21354,USA,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026662411015354,C,0.0,X,CX
47310M,Switzerland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266631887311797,C,0.0,X,CX
20652,EIRE,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266639664470054,C,0.0,X,CX
84877D,Belgium,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266647441628312,C,0.0,X,CX
90068,United Kingdom,15.0,2,1.0,0.0,2,7.77715825649453e-07,1.026665521878657,C,0.0,X,CX
21912,United Arab Emirates,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266662995944826,C,0.0,X,CX
21912,RSA,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266670773103084,C,0.0,X,CX
22730,Greece,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266678550261341,C,0.0,X,CX
47585A,EIRE,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266686327419599,C,0.0,X,CX
47585A,Austria,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266694104577856,C,0.0,X,CX
22730,Channel Islands,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266701881736113,C,0.0,X,CX
22729,Israel,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.026670965889437,C,0.0,X,CX
22727,RSA,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266717436052628,C,0.0,X,CX
22727,Portugal,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266725213210885,C,0.0,X,CX
22727,Italy,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266732990369143,C,0.0,X,CX
22727,Israel,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.02667407675274,C,0.0,X,CX
22727,Greece,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266748544685658,C,0.0,X,CX
22727,Finland,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266756321843915,C,0.0,X,CX
22727,Cyprus,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266764099002172,C,0.0,X,CX
22727,Canada,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.026677187616043,C,0.0,X,CX
22728,Cyprus,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266779653318687,C,0.0,X,CX
22728,Channel Islands,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266787430476945,C,0.0,X,CX
47367B,Sweden,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266795207635202,C,0.0,X,CX
47367B,France,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.026680298479346,C,0.0,X,CX
84899F,Germany,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266810761951717,C,0.0,X,CX
47341B,Germany,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266818539109974,C,0.0,X,CX
22966,Lebanon,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266826316268232,C,0.0,X,CX
47585A,France,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.026683409342649,C,0.0,X,CX
22725,Cyprus,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266841870584746,C,0.0,X,CX
22726,Portugal,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266849647743004,C,0.0,X,CX
22726,Poland,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266857424901261,C,0.0,X,CX
22570,Sweden,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266865202059519,C,0.0,X,CX
22570,France,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266872979217776,C,0.0,X,CX
22570,Cyprus,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266880756376033,C,0.0,X,CX
22570,Channel Islands,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.026688853353429,C,0.0,X,CX
22569,Sweden,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266896310692548,C,0.0,X,CX
20960,Cyprus,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266904087850806,C,0.0,X,CX
21912,Australia,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266911865009063,C,0.0,X,CX
84912A,France,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.026691964216732,C,0.0,X,CX
84912A,Finland,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266927419325578,C,0.0,X,CX
20846,Sweden,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266935196483835,C,0.0,X,CX
22567,Sweden,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266942973642093,C,0.0,X,CX
22494,Singapore,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026695075080035,C,0.0,X,CX
22494,Poland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266958527958607,C,0.0,X,CX
22726,Cyprus,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266966305116865,C,0.0,X,CX
22726,Channel Islands,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0266974082275122,C,0.0,X,CX
21672,Channel Islands,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026698185943338,C,0.0,X,CX
21671,Sweden,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266989636591637,C,0.0,X,CX
21671,Norway,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0266997413749894,C,0.0,X,CX
22966,Greece,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0267005190908152,C,0.0,X,CX
22966,Channel Islands,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026701296806641,C,0.0,X,CX
22966,Austria,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0267020745224666,C,0.0,X,CX
22480,Channel Islands,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0267028522382924,C,0.0,X,CX
84912B,Israel,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0267044076699439,C,0.0,X,CX
82552,Cyprus,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0267051853857696,C,0.0,X,CX
82551,Finland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0267059631015953,C,0.0,X,CX
82551,Cyprus,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026706740817421,C,0.0,X,CX
82551,Australia,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0267075185332468,C,0.0,X,CX
84912B,France,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0267082962490726,C,0.0,X,CX
84912A,Israel,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0267090739648983,C,0.0,X,CX
84912A,Germany,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.026709851680724,C,0.0,X,CX
85054,Cyprus,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0267106293965498,C,0.0,X,CX
85060,Belgium,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0267114071123755,C,0.0,X,CX
85059,France,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0267121848282013,C,0.0,X,CX
85055,Poland,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.026712962544027,C,0.0,X,CX
20846,Netherlands,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0267137402598527,C,0.0,X,CX
20846,Germany,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0267145179756785,C,0.0,X,CX
20846,Finland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0267152956915042,C,0.0,X,CX
20846,EIRE,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.02671607340733,C,0.0,X,CX
21616,Denmark,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0267168511231557,C,0.0,X,CX
22570,Switzerland,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0267176288389814,C,0.0,X,CX
21126,RSA,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0267184065548072,C,0.0,X,CX
21126,Portugal,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026719184270633,C,0.0,X,CX
21126,Malta,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0267199619864587,C,0.0,X,CX
82001S,Finland,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0267207397022844,C,0.0,X,CX
82001S,Belgium,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0267215174181101,C,0.0,X,CX
21671,Channel Islands,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0267222951339359,C,0.0,X,CX
21671,Belgium,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0267230728497616,C,0.0,X,CX
84926C,EIRE,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0267238505655873,C,0.0,X,CX
84926C,Cyprus,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026724628281413,C,0.0,X,CX
84924A,Greece,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0267254059972388,C,0.0,X,CX
22178,Unspecified,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0267261837130646,C,0.0,X,CX
22977,Germany,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0267269614288903,C,0.0,X,CX
22976,EIRE,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026727739144716,C,0.0,X,CX
22976,Belgium,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0267285168605418,C,0.0,X,CX
22975,EIRE,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0267292945763675,C,0.0,X,CX
