stock_code,market_id,observed_days,avg_daily_demand,demand_std,avg_forecast_sales,forecast_error,forecast_bias,stockout_risk_rate,overstock_risk_rate,stockout_risk_flag,overstock_risk_flag,negative_actual_sales_count,lead_time_days,z_score,available_stock_assumption,suggested_safety_stock,suggested_reorder_point,source
22367,Finland,1,8.0,0.0,10.94184314888132,0.367730393610165,0.367730393610165,0.0,1.0,False,True,0,7,1.65,10.94184314888132,0.0,56.0,model
22993,Germany,3,12.0,0.0,16.409884888951236,0.367490407412603,0.367490407412603,0.0,1.0,False,True,0,7,1.65,16.409884888951236,0.0,84.0,model
71053,EIRE,2,4.0,0.0,5.467090671400303,0.3667726678500759,0.3667726678500759,0.0,1.0,False,True,0,7,1.65,5.467090671400303,0.0,28.0,model
22028,Germany,1,12.0,0.0,16.399347778722845,0.36661231489357043,0.36661231489357043,0.0,1.0,False,True,0,7,1.65,16.399347778722845,0.0,84.0,model
23320,EIRE,7,18.857142857142858,13.60672102833218,25.741275840849408,0.36506765822686266,0.36506765822686266,0.0,1.0,False,True,0,7,1.65,25.741275840849408,59.4,191.4,model
23353,Austria,2,12.0,0.0,16.372900440367616,0.36440837003063464,0.36440837003063464,0.0,1.0,False,True,0,7,1.65,16.372900440367616,0.0,84.0,model
22269,EIRE,1,16.0,0.0,21.82368194438188,0.3639801215238676,0.3639801215238676,0.0,1.0,False,True,0,7,1.65,21.82368194438188,0.0,112.0,model
21807,United Kingdom,1,12.0,0.0,16.367035140534174,0.3639195950445145,0.3639195950445145,0.0,1.0,False,True,0,7,1.65,16.367035140534174,0.0,84.0,model
16169E,Switzerland,1,25.0,0.0,34.0974780132498,0.36389912052999196,0.36389912052999196,0.0,1.0,False,True,0,7,1.65,34.0974780132498,0.0,175.0,model
21500,Italy,1,25.0,0.0,34.0974780132498,0.36389912052999196,0.36389912052999196,0.0,1.0,False,True,0,7,1.65,34.0974780132498,0.0,175.0,model
21499,Italy,1,25.0,0.0,34.0974780132498,0.36389912052999196,0.36389912052999196,0.0,1.0,False,True,0,7,1.65,34.0974780132498,0.0,175.0,model
16156S,Belgium,1,25.0,0.0,34.0974780132498,0.36389912052999196,0.36389912052999196,0.0,1.0,False,True,0,7,1.65,34.0974780132498,0.0,175.0,model
16156L,Belgium,1,25.0,0.0,34.0974780132498,0.36389912052999196,0.36389912052999196,0.0,1.0,False,True,0,7,1.65,34.0974780132498,0.0,175.0,model
21495,Belgium,1,25.0,0.0,34.0974780132498,0.36389912052999196,0.36389912052999196,0.0,1.0,False,True,0,7,1.65,34.0974780132498,0.0,175.0,model
22708,Belgium,1,25.0,0.0,34.0974780132498,0.36389912052999196,0.36389912052999196,0.0,1.0,False,True,0,7,1.65,34.0974780132498,0.0,175.0,model
22707,Belgium,1,25.0,0.0,34.0974780132498,0.36389912052999196,0.36389912052999196,0.0,1.0,False,True,0,7,1.65,34.0974780132498,0.0,175.0,model
22706,Belgium,1,25.0,0.0,34.0974780132498,0.36389912052999196,0.36389912052999196,0.0,1.0,False,True,0,7,1.65,34.0974780132498,0.0,175.0,model
22930,Sweden,1,6.0,0.0,8.18315044645833,0.3638584077430549,0.3638584077430549,0.0,1.0,False,True,0,7,1.65,8.18315044645833,0.0,42.0,model
22930,Germany,1,6.0,0.0,8.18315044645833,0.3638584077430549,0.3638584077430549,0.0,1.0,False,True,0,7,1.65,8.18315044645833,0.0,42.0,model
22726,Norway,3,4.0,0.0,5.453718105009783,0.3634295262524457,0.3634295262524457,0.0,1.0,False,True,0,7,1.65,5.453718105009783,0.0,28.0,model
23377,France,1,24.0,0.0,32.714348454440724,0.3630978522683635,0.3630978522683635,0.0,1.0,False,True,0,7,1.65,32.714348454440724,0.0,168.0,model
21981,Spain,1,24.0,0.0,32.714348454440724,0.3630978522683635,0.3630978522683635,0.0,1.0,False,True,0,7,1.65,32.714348454440724,0.0,168.0,model
21210,Germany,4,9.5,5.0,12.946216306321919,0.362759611191781,0.362759611191781,0.0,1.0,False,True,0,7,1.65,12.946216306321919,21.827448316282872,88.32744831628287,model
20712,EIRE,1,10.0,0.0,13.625803256683168,0.3625803256683168,0.3625803256683168,0.0,1.0,False,True,0,7,1.65,13.625803256683168,0.0,70.0,model
23199,Belgium,1,10.0,0.0,13.625803256683168,0.3625803256683168,0.3625803256683168,0.0,1.0,False,True,0,7,1.65,13.625803256683168,0.0,70.0,model
22580,Germany,3,5.0,1.7320508075688772,6.811389721107133,0.36227794422142673,0.36227794422142673,0.0,1.0,False,True,0,7,1.65,6.811389721107133,7.561249896677135,42.56124989667713,model
22417,Norway,1,24.0,0.0,32.69293257232125,0.3622055238467186,0.3622055238467186,0.0,1.0,False,True,0,7,1.65,32.69293257232125,0.0,168.0,model
84993A,EIRE,1,24.0,0.0,32.69293257232125,0.3622055238467186,0.3622055238467186,0.0,1.0,False,True,0,7,1.65,32.69293257232125,0.0,168.0,model
20718,Belgium,1,10.0,0.0,13.617448326922036,0.3617448326922036,0.3617448326922036,0.0,1.0,False,True,0,7,1.65,13.617448326922036,0.0,70.0,model
22142,Germany,1,12.0,0.0,16.317993606461783,0.35983280053848193,0.35983280053848193,0.0,1.0,False,True,0,7,1.65,16.317993606461783,0.0,84.0,model
22079,France,1,10.0,0.0,13.596023644167245,0.35960236441672444,0.35960236441672444,0.0,1.0,False,True,0,7,1.65,13.596023644167245,0.0,70.0,model
23351,Germany,3,12.0,0.0,16.303801663384018,0.35865013861533485,0.35865013861533485,0.0,1.0,False,True,0,7,1.65,16.303801663384018,0.0,84.0,model
72817,Spain,1,24.0,0.0,32.565906293859506,0.3569127622441461,0.3569127622441461,0.0,1.0,False,True,0,7,1.65,32.565906293859506,0.0,168.0,model
35598A,United Kingdom,2,4.5,2.1213203435596424,6.104484721513378,0.35655216033630616,0.35655216033630616,0.0,1.0,False,True,0,7,1.65,6.104484721513378,9.260602032265504,40.7606020322655,model
22952,Spain,1,24.0,0.0,32.52807441941787,0.35533643414241123,0.35533643414241123,0.0,1.0,False,True,0,7,1.65,32.52807441941787,0.0,168.0,model
84992,Unspecified,1,24.0,0.0,32.52807441941787,0.35533643414241123,0.35533643414241123,0.0,1.0,False,True,0,7,1.65,32.52807441941787,0.0,168.0,model
21976,Norway,1,24.0,0.0,32.52807441941787,0.35533643414241123,0.35533643414241123,0.0,1.0,False,True,0,7,1.65,32.52807441941787,0.0,168.0,model
20971,EIRE,1,12.0,0.0,16.261206858730784,0.35510057156089864,0.35510057156089864,0.0,1.0,False,True,0,7,1.65,16.261206858730784,0.0,84.0,model
23351,EIRE,1,12.0,0.0,16.261206858730784,0.35510057156089864,0.35510057156089864,0.0,1.0,False,True,0,7,1.65,16.261206858730784,0.0,84.0,model
22898,Germany,3,6.0,3.4641016151377544,8.128133277731955,0.35468887962199247,0.35468887962199247,0.0,1.0,False,True,0,7,1.65,8.128133277731955,15.12249979335427,57.12249979335427,model
22431,France,1,6.0,0.0,8.127056832167096,0.35450947202784927,0.35450947202784927,0.0,1.0,False,True,0,7,1.65,8.127056832167096,0.0,42.0,model
35961,EIRE,2,18.0,8.48528137423857,24.36573631381644,0.35365201743424673,0.35365201743424673,0.0,1.0,False,True,0,7,1.65,24.36573631381644,37.04240812906202,163.042408129062,model
85176,Belgium,1,12.0,0.0,16.232575731135913,0.3527146442613261,0.3527146442613261,0.0,1.0,False,True,0,7,1.65,16.232575731135913,0.0,84.0,model
23433,France,1,12.0,0.0,16.232575731135913,0.3527146442613261,0.3527146442613261,0.0,1.0,False,True,0,7,1.65,16.232575731135913,0.0,84.0,model
22601,Italy,1,12.0,0.0,16.232575731135913,0.3527146442613261,0.3527146442613261,0.0,1.0,False,True,0,7,1.65,16.232575731135913,0.0,84.0,model
22576,Belgium,1,12.0,0.0,16.232575731135913,0.3527146442613261,0.3527146442613261,0.0,1.0,False,True,0,7,1.65,16.232575731135913,0.0,84.0,model
23475,France,1,12.0,0.0,16.232575731135913,0.3527146442613261,0.3527146442613261,0.0,1.0,False,True,0,7,1.65,16.232575731135913,0.0,84.0,model
22348,Finland,1,12.0,0.0,16.232575731135913,0.3527146442613261,0.3527146442613261,0.0,1.0,False,True,0,7,1.65,16.232575731135913,0.0,84.0,model
23224,EIRE,1,12.0,0.0,16.232575731135913,0.3527146442613261,0.3527146442613261,0.0,1.0,False,True,0,7,1.65,16.232575731135913,0.0,84.0,model
22922,EIRE,1,12.0,0.0,16.232575731135913,0.3527146442613261,0.3527146442613261,0.0,1.0,False,True,0,7,1.65,16.232575731135913,0.0,84.0,model
79190A,Belgium,1,15.0,0.0,20.28755447395013,0.35250363159667536,0.35250363159667536,0.0,1.0,False,True,0,7,1.65,20.28755447395013,0.0,105.0,model
22385,Finland,1,10.0,0.0,13.523772234975322,0.3523772234975322,0.3523772234975322,0.0,1.0,False,True,0,7,1.65,13.523772234975322,0.0,70.0,model
84380,Germany,1,12.0,0.0,16.201133777305955,0.35009448144216293,0.35009448144216293,0.0,1.0,False,True,0,7,1.65,16.201133777305955,0.0,84.0,model
85099B,Finland,1,10.0,0.0,13.478648471454257,0.34786484714542565,0.34786484714542565,0.0,1.0,False,True,0,7,1.65,13.478648471454257,0.0,70.0,model
23114,Denmark,1,9.0,0.0,12.12495065554953,0.34721673950550325,0.34721673950550325,0.0,1.0,False,True,0,7,1.65,12.12495065554953,0.0,63.0,model
23114,EIRE,1,9.0,0.0,12.12495065554953,0.34721673950550325,0.34721673950550325,0.0,1.0,False,True,0,7,1.65,12.12495065554953,0.0,63.0,model
21891,Unspecified,1,12.0,0.0,16.15011973390493,0.34584331115874417,0.34584331115874417,0.0,1.0,False,True,0,7,1.65,16.15011973390493,0.0,84.0,model
20718,Austria,1,10.0,0.0,13.4545355256555,0.34545355256554994,0.34545355256554994,0.0,1.0,False,True,0,7,1.65,13.4545355256555,0.0,70.0,model
22114,EIRE,1,8.0,0.0,10.759305117071344,0.344913139633918,0.344913139633918,0.0,1.0,False,True,0,7,1.65,10.759305117071344,0.0,56.0,model
22939,Germany,2,4.0,0.0,5.378129147622767,0.3445322869056917,0.3445322869056917,0.0,1.0,False,True,0,7,1.65,5.378129147622767,0.0,28.0,model
21216,Germany,1,4.0,0.0,5.378129147622767,0.3445322869056917,0.3445322869056917,0.0,1.0,False,True,0,7,1.65,5.378129147622767,0.0,28.0,model
23101,Germany,2,12.0,0.0,16.128657845134853,0.3440548204279044,0.3440548204279044,0.0,1.0,False,True,0,7,1.65,16.128657845134853,0.0,84.0,model
23256,Spain,1,4.0,0.0,5.375161835341023,0.34379045883525583,0.34379045883525583,0.0,1.0,False,True,0,7,1.65,5.375161835341023,0.0,28.0,model
23382,Spain,1,4.0,0.0,5.375161835341023,0.34379045883525583,0.34379045883525583,0.0,1.0,False,True,0,7,1.65,5.375161835341023,0.0,28.0,model
21912,Unspecified,1,4.0,0.0,5.375161835341023,0.34379045883525583,0.34379045883525583,0.0,1.0,False,True,0,7,1.65,5.375161835341023,0.0,28.0,model
22708,Germany,1,25.0,0.0,33.57953356947177,0.3431813427788708,0.3431813427788708,0.0,1.0,False,True,0,7,1.65,33.57953356947177,0.0,175.0,model
23231,Switzerland,1,25.0,0.0,33.57953356947177,0.3431813427788708,0.3431813427788708,0.0,1.0,False,True,0,7,1.65,33.57953356947177,0.0,175.0,model
16161U,Belgium,1,25.0,0.0,33.57953356947177,0.3431813427788708,0.3431813427788708,0.0,1.0,False,True,0,7,1.65,33.57953356947177,0.0,175.0,model
22045,Belgium,1,25.0,0.0,33.57953356947177,0.3431813427788708,0.3431813427788708,0.0,1.0,False,True,0,7,1.65,33.57953356947177,0.0,175.0,model
23550,Germany,1,25.0,0.0,33.57953356947177,0.3431813427788708,0.3431813427788708,0.0,1.0,False,True,0,7,1.65,33.57953356947177,0.0,175.0,model
23197,EIRE,2,12.0,0.0,16.11324294419892,0.34277024534991,0.34277024534991,0.0,1.0,False,True,0,7,1.65,16.11324294419892,0.0,84.0,model
22223,United Kingdom,4,1.5,1.0,2.01217257532548,0.34144838355032,0.34144838355032,0.0,1.0,False,True,0,7,1.65,2.01217257532548,4.365489663256574,14.865489663256575,model
20718,Germany,1,10.0,0.0,13.412993350048344,0.34129933500483445,0.34129933500483445,0.0,1.0,False,True,0,7,1.65,13.412993350048344,0.0,70.0,model
84997A,France,2,6.0,2.8284271247461903,8.044397132675359,0.3407328554458931,0.3407328554458931,0.0,1.0,False,True,0,7,1.65,8.044397132675359,12.347469376354008,54.347469376354006,model
22813,Germany,1,12.0,0.0,16.070075739808058,0.3391729783173381,0.3391729783173381,0.0,1.0,False,True,0,7,1.65,16.070075739808058,0.0,84.0,model
23367,EIRE,1,16.0,0.0,21.422663674920084,0.33891647968250527,0.33891647968250527,0.0,1.0,False,True,0,7,1.65,21.422663674920084,0.0,112.0,model
84879,EIRE,1,8.0,0.0,10.709059407607814,0.33863242595097676,0.33863242595097676,0.0,1.0,False,True,0,7,1.65,10.709059407607814,0.0,56.0,model
23356,Germany,1,3.0,0.0,4.014735996277093,0.33824533209236424,0.33824533209236424,0.0,1.0,False,True,0,7,1.65,4.014735996277093,0.0,21.0,model
22393,EIRE,3,16.0,6.928203230275509,21.367715232099574,0.3354822020062234,0.3354822020062234,0.0,1.0,False,True,0,7,1.65,21.367715232099574,30.24499958670854,142.24499958670853,model
21670,Germany,1,12.0,0.0,16.025570352211375,0.33546419601761457,0.33546419601761457,0.0,1.0,False,True,0,7,1.65,16.025570352211375,0.0,84.0,model
23353,Spain,1,12.0,0.0,16.024739959133793,0.33539499659448274,0.33539499659448274,0.0,1.0,False,True,0,7,1.65,16.024739959133793,0.0,84.0,model
21094,Spain,2,12.0,0.0,16.024739959133793,0.33539499659448274,0.33539499659448274,0.0,1.0,False,True,0,7,1.65,16.024739959133793,0.0,84.0,model
79191B,France,1,12.0,0.0,16.024739959133793,0.33539499659448274,0.33539499659448274,0.0,1.0,False,True,0,7,1.65,16.024739959133793,0.0,84.0,model
22129,Germany,1,12.0,0.0,16.024739959133793,0.33539499659448274,0.33539499659448274,0.0,1.0,False,True,0,7,1.65,16.024739959133793,0.0,84.0,model
21062,Germany,1,12.0,0.0,16.024739959133793,0.33539499659448274,0.33539499659448274,0.0,1.0,False,True,0,7,1.65,16.024739959133793,0.0,84.0,model
22962,Spain,1,12.0,0.0,16.024739959133793,0.33539499659448274,0.33539499659448274,0.0,1.0,False,True,0,7,1.65,16.024739959133793,0.0,84.0,model
22755,Belgium,1,12.0,0.0,16.024739959133793,0.33539499659448274,0.33539499659448274,0.0,1.0,False,True,0,7,1.65,16.024739959133793,0.0,84.0,model
22754,Belgium,1,12.0,0.0,16.024739959133793,0.33539499659448274,0.33539499659448274,0.0,1.0,False,True,0,7,1.65,16.024739959133793,0.0,84.0,model
23433,EIRE,1,12.0,0.0,16.024739959133793,0.33539499659448274,0.33539499659448274,0.0,1.0,False,True,0,7,1.65,16.024739959133793,0.0,84.0,model
23220,EIRE,2,12.0,0.0,16.024739959133793,0.33539499659448274,0.33539499659448274,0.0,1.0,False,True,0,7,1.65,16.024739959133793,0.0,84.0,model
23148,Germany,1,12.0,0.0,16.024739959133793,0.33539499659448274,0.33539499659448274,0.0,1.0,False,True,0,7,1.65,16.024739959133793,0.0,84.0,model
85231B,Finland,1,12.0,0.0,16.024739959133793,0.33539499659448274,0.33539499659448274,0.0,1.0,False,True,0,7,1.65,16.024739959133793,0.0,84.0,model
22576,France,1,12.0,0.0,16.024739959133793,0.33539499659448274,0.33539499659448274,0.0,1.0,False,True,0,7,1.65,16.024739959133793,0.0,84.0,model
22892,Spain,1,12.0,0.0,16.023248024972553,0.3352706687477127,0.3352706687477127,0.0,1.0,False,True,0,7,1.65,16.023248024972553,0.0,84.0,model
84946,France,1,12.0,0.0,16.023248024972553,0.3352706687477127,0.3352706687477127,0.0,1.0,False,True,0,7,1.65,16.023248024972553,0.0,84.0,model
21746,Spain,1,12.0,0.0,16.023248024972553,0.3352706687477127,0.3352706687477127,0.0,1.0,False,True,0,7,1.65,16.023248024972553,0.0,84.0,model
23564,France,1,12.0,0.0,16.023248024972553,0.3352706687477127,0.3352706687477127,0.0,1.0,False,True,0,7,1.65,16.023248024972553,0.0,84.0,model
23263,Channel Islands,1,12.0,0.0,16.023248024972553,0.3352706687477127,0.3352706687477127,0.0,1.0,False,True,0,7,1.65,16.023248024972553,0.0,84.0,model
23266,Channel Islands,1,12.0,0.0,16.023248024972553,0.3352706687477127,0.3352706687477127,0.0,1.0,False,True,0,7,1.65,16.023248024972553,0.0,84.0,model
23265,Channel Islands,1,12.0,0.0,16.023248024972553,0.3352706687477127,0.3352706687477127,0.0,1.0,False,True,0,7,1.65,16.023248024972553,0.0,84.0,model
23264,Channel Islands,1,12.0,0.0,16.023248024972553,0.3352706687477127,0.3352706687477127,0.0,1.0,False,True,0,7,1.65,16.023248024972553,0.0,84.0,model
22494,Belgium,1,12.0,0.0,16.023248024972553,0.3352706687477127,0.3352706687477127,0.0,1.0,False,True,0,7,1.65,16.023248024972553,0.0,84.0,model
23263,Italy,1,12.0,0.0,16.023248024972553,0.3352706687477127,0.3352706687477127,0.0,1.0,False,True,0,7,1.65,16.023248024972553,0.0,84.0,model
84978,Italy,1,12.0,0.0,16.023248024972553,0.3352706687477127,0.3352706687477127,0.0,1.0,False,True,0,7,1.65,16.023248024972553,0.0,84.0,model
21231,Spain,1,12.0,0.0,16.023248024972553,0.3352706687477127,0.3352706687477127,0.0,1.0,False,True,0,7,1.65,16.023248024972553,0.0,84.0,model
23564,Germany,1,12.0,0.0,16.023248024972553,0.3352706687477127,0.3352706687477127,0.0,1.0,False,True,0,7,1.65,16.023248024972553,0.0,84.0,model
23566,Germany,1,12.0,0.0,16.023248024972553,0.3352706687477127,0.3352706687477127,0.0,1.0,False,True,0,7,1.65,16.023248024972553,0.0,84.0,model
22805,France,1,12.0,0.0,16.023248024972553,0.3352706687477127,0.3352706687477127,0.0,1.0,False,True,0,7,1.65,16.023248024972553,0.0,84.0,model
85169D,Germany,1,12.0,0.0,16.023248024972553,0.3352706687477127,0.3352706687477127,0.0,1.0,False,True,0,7,1.65,16.023248024972553,0.0,84.0,model
23493,Belgium,1,10.0,0.0,13.350704238116858,0.33507042381168584,0.33507042381168584,0.0,1.0,False,True,0,7,1.65,13.350704238116858,0.0,70.0,model
21509,Germany,1,12.0,0.0,16.016362296565106,0.33469685804709215,0.33469685804709215,0.0,1.0,False,True,0,7,1.65,16.016362296565106,0.0,84.0,model
84378,France,2,12.0,0.0,16.01364396522414,0.3344703304353452,0.3344703304353452,0.0,1.0,False,True,0,7,1.65,16.01364396522414,0.0,84.0,model
22114,Norway,2,8.0,0.0,10.672785266716962,0.3340981583396203,0.3340981583396203,0.0,1.0,False,True,0,7,1.65,10.672785266716962,0.0,56.0,model
23570,Germany,3,12.0,0.0,15.99865433488562,0.3332211945738017,0.3332211945738017,0.0,1.0,False,True,0,7,1.65,15.99865433488562,0.0,84.0,model
22113,Netherlands,1,36.0,0.0,47.95945400519624,0.3322070556998956,0.3322070556998956,0.0,1.0,False,True,0,7,1.65,47.95945400519624,0.0,252.0,model
22411,France,1,10.0,0.0,13.315936462973202,0.3315936462973202,0.3315936462973202,0.0,1.0,False,True,0,7,1.65,13.315936462973202,0.0,70.0,model
23203,Belgium,1,10.0,0.0,13.315936462973202,0.3315936462973202,0.3315936462973202,0.0,1.0,False,True,0,7,1.65,13.315936462973202,0.0,70.0,model
23202,Belgium,1,10.0,0.0,13.315936462973202,0.3315936462973202,0.3315936462973202,0.0,1.0,False,True,0,7,1.65,13.315936462973202,0.0,70.0,model
84380,France,2,12.0,0.0,15.977605899118924,0.3314671582599103,0.3314671582599103,0.0,1.0,False,True,0,7,1.65,15.977605899118924,0.0,84.0,model
23493,Austria,1,10.0,0.0,13.31329082670697,0.331329082670697,0.331329082670697,0.0,1.0,False,True,0,7,1.65,13.31329082670697,0.0,70.0,model
16169E,France,2,25.0,0.0,33.270886521463325,0.330835460858533,0.330835460858533,0.0,1.0,False,True,0,7,1.65,33.270886521463325,0.0,175.0,model
85230F,United Kingdom,1,24.0,0.0,31.938206165136208,0.33075859021400866,0.33075859021400866,0.0,1.0,False,True,0,7,1.65,31.938206165136208,0.0,168.0,model
23189,EIRE,1,6.0,0.0,7.975314674456205,0.32921911240936746,0.32921911240936746,0.0,1.0,False,True,0,7,1.65,7.975314674456205,0.0,42.0,model
23235,France,1,6.0,0.0,7.975314674456205,0.32921911240936746,0.32921911240936746,0.0,1.0,False,True,0,7,1.65,7.975314674456205,0.0,42.0,model
22550,Norway,1,4.0,0.0,5.31601883239235,0.3290047080980876,0.3290047080980876,0.0,1.0,False,True,0,7,1.65,5.31601883239235,0.0,28.0,model
23571,Norway,3,12.0,0.0,15.943552395782644,0.32862936631522033,0.32862936631522033,0.0,1.0,False,True,0,7,1.65,15.943552395782644,0.0,84.0,model
21914,EIRE,4,12.0,0.0,15.932855724298783,0.32773797702489854,0.32773797702489854,0.0,1.0,False,True,0,7,1.65,15.932855724298783,0.0,84.0,model
23267,France,2,12.0,0.0,15.919330138971493,0.32661084491429104,0.32661084491429104,0.0,1.0,False,True,0,7,1.65,15.919330138971493,0.0,84.0,model
23566,France,2,12.0,0.0,15.919330138971493,0.32661084491429104,0.32661084491429104,0.0,1.0,False,True,0,7,1.65,15.919330138971493,0.0,84.0,model
23100,Germany,2,12.0,0.0,15.919330138971493,0.32661084491429104,0.32661084491429104,0.0,1.0,False,True,0,7,1.65,15.919330138971493,0.0,84.0,model
22630,Norway,1,12.0,0.0,15.902365003191337,0.32519708359927807,0.32519708359927807,0.0,1.0,False,True,0,7,1.65,15.902365003191337,0.0,84.0,model
84879,Portugal,1,8.0,0.0,10.600383896648056,0.325047987081007,0.325047987081007,0.0,1.0,False,True,0,7,1.65,10.600383896648056,0.0,56.0,model
22860,United Kingdom,1,6.0,0.0,7.932715566903587,0.32211926115059786,0.32211926115059786,0.0,1.0,False,True,0,7,1.65,7.932715566903587,0.0,42.0,model
22507,Belgium,1,4.0,0.0,5.287277709388312,0.321819427347078,0.321819427347078,0.0,1.0,False,True,0,7,1.65,5.287277709388312,0.0,28.0,model
23180,Germany,1,4.0,0.0,5.287277709388312,0.321819427347078,0.321819427347078,0.0,1.0,False,True,0,7,1.65,5.287277709388312,0.0,28.0,model
21707,Germany,1,4.0,0.0,5.287277709388312,0.321819427347078,0.321819427347078,0.0,1.0,False,True,0,7,1.65,5.287277709388312,0.0,28.0,model
22430,Portugal,1,4.0,0.0,5.287277709388312,0.321819427347078,0.321819427347078,0.0,1.0,False,True,0,7,1.65,5.287277709388312,0.0,28.0,model
21216,Italy,1,4.0,0.0,5.287277709388312,0.321819427347078,0.321819427347078,0.0,1.0,False,True,0,7,1.65,5.287277709388312,0.0,28.0,model
22505,France,1,4.0,0.0,5.287277709388312,0.321819427347078,0.321819427347078,0.0,1.0,False,True,0,7,1.65,5.287277709388312,0.0,28.0,model
23424,EIRE,1,4.0,0.0,5.287277709388312,0.321819427347078,0.321819427347078,0.0,1.0,False,True,0,7,1.65,5.287277709388312,0.0,28.0,model
